DATA,EXCEPTION,time,pitch,roll,yaw,airspeed,displayedAltitude,pressureAltitude,turnRate,verticalSpeed,lateralAcceleration,verticalAcceleration,angleOfAttack,
03043663+020-00013000000+0051+005-00+1099FA4AD901AD,ok,11076984,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043600+020+00003000000+0051+005-00+1099FA4AD901A1,ok,11076000,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043601+020+00003000000+0051+005-00+1099FA4AD901A2,ok,11076015,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043602+020+00003000000+0096+001-00+1099FA49FE01AE,ok,11076031,2.0,0.0,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043703+020+00003000000+0096+001-00+1099FA49FE01B0,ok,11077046,2.0,0.0,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043704+020+00003000000+0096+001-00+1099FA49FE01B1,ok,11077062,2.0,0.0,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043705+020+00003000000+0096+000-00+1099FA49FE01B1,ok,11077078,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043706+020+00003000000+0096+000-00+1099FA49FE01B2,ok,11077093,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043707+020+00003000000+0051+007-00+1099FA4AD901AB,ok,11077109,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043708+020+00003000000+0051+007-00+1099FA4AD901AC,ok,11077125,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043709+020+00003000000+0051+011-00+1099FA4AD901A8,ok,11077140,2.0,0.0,300.0,0.0,NaN,51.0,NaN,1.1,-0.0,1.0,0.98999995,
03043710+020+00003000000+0051+011-00+1099FA4AD901A0,ok,11077156,2.0,0.0,300.0,0.0,NaN,51.0,NaN,1.1,-0.0,1.0,0.98999995,
03043711+020-00013000000+0051+011-00+1099FA4AD901A4,ok,11077171,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,1.1,-0.0,1.0,0.98999995,
03043712+020-00013000000+0096+001-00+1099FA49FE01B3,ok,11077187,2.0,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043713+020-00013000000+0096+001-00+1099FA49FE01B4,ok,11077203,2.0,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043714+021-00013000000+0096+001+01+1099FA49FE01B5,ok,11077218,2.1000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03043715+020-00013000000+0096+001+01+1099FA49FE01B5,ok,11077234,2.0,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03043716+020-00013000000+0096+001+01+1099FA49FE01B6,ok,11077250,2.0,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03043717+021-00013000000+0051+013+01+1099FA4AD901AC,ok,11077265,2.1000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.3000001,0.01,1.0,0.98999995,
03043718+021-00013000000+0051+013+01+1099FA4AD901AD,ok,11077281,2.1000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.3000001,0.01,1.0,0.98999995,
03043719+021-00013000000+0051+012+01+1099FA4AD901AD,ok,11077296,2.1000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.2,0.01,1.0,0.98999995,
03043720+021-00013000000+0051+012+01+1099FA4AD901A5,ok,11077312,2.1000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.2,0.01,1.0,0.98999995,
03043721+021-00013000000+0051+012+01+1099FA4AD901A6,ok,11077328,2.1000001,-0.1,300.0,0.0,NaN,51.0,NaN,1.2,0.01,1.0,0.98999995,
03043722+021-00013000000+0096+001+01+1099FA49FE01B4,ok,11077343,2.1000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,0.01,1.0,0.98999995,
03043723+021-00013000000+0096+001-00+1099FA49FE01B6,ok,11077359,2.1000001,-0.1,300.0,0.0,96.0,NaN,0.1,NaN,-0.0,1.0,0.98999995,
03043724+021-00013000000+0096+000-00+1099FA49FE01B6,ok,11077375,2.1000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043725+021-00013000000+0096+000-00+1099FA49FE01B7,ok,11077390,2.1000001,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043726+020-00013000000+0096+000-00+1099FA49FE01B7,ok,11077406,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043727+020-00013000000+0051+008-00+1099FA4AD901B1,ok,11077421,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,-0.0,1.0,0.98999995,
03043728+020-00013000000+0051+008-00+1099FA4AD901B2,ok,11077437,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.8,-0.0,1.0,0.98999995,
03043729+020+00003000000+0051+007-00+1099FA4AD901AF,ok,11077453,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043730+020-00013000000+0051+007-00+1099FA4AD901AA,ok,11077468,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043731+020-00013000000+0051+007-00+1099FA4AD901AB,ok,11077484,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043732+020-00013000000+0096+000-00+1099FA49FE01B4,ok,11077500,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043733+020-00013000000+0096+000-00+1099FA49FE01B5,ok,11077515,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043734+020-00013000000+0096+000-00+1099FA49FE01B6,ok,11077531,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043735+020-00013000000+0096+000-00+1099FA49FE01B7,ok,11077546,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043736+020-00013000000+0096+000-00+1099FA49FE01B8,ok,11077562,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043737+020-00013000000+0051+007-00+1099FA4AD901B1,ok,11077578,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.7,-0.0,1.0,0.98999995,
03043739+020-00013000000+0051+005-00+1099FA4AD901B1,ok,11077609,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043740+020-00013000000+0051+005-00+1099FA4AD901A9,ok,11077625,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043741+020-00013000000+0051+005-00+1099FA4AD901AA,ok,11077640,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043742+020-00013000000+0096+000-00+1099FA49FE01B5,ok,11077656,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043743+020-00013000000+0096+000+01+1099FA49FE01B5,ok,11077671,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043744+020-00013000000+0096+000+01+1099FA49FE01B6,ok,11077687,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043745+020-00013000000+0096+000+01+1099FA49FE01B7,ok,11077703,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043746+020-00013000000+0096+000+01+1099FA49FE01B8,ok,11077718,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043747+020-00013000000+0051+005+01+1099FA4AD901AF,ok,11077734,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03043748+020-00013000000+0051+005+01+1099FA4AD901B0,ok,11077750,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03043749+020-00013000000+0051+002+01+1099FA4AD901AE,ok,11077765,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03043750+020-00013000000+0051+002+01+1099FA4AD901A6,ok,11077781,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03043751+020-00013000000+0051+002+01+1099FA4AD901A7,ok,11077796,2.0,-0.1,300.0,0.0,NaN,51.0,NaN,0.2,0.01,1.0,0.98999995,
03043752+020-00013000000+0096+000+01+1099FA49FE01B5,ok,11077812,2.0,-0.1,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043753+020+00003000000+0096+000+01+1099FA49FE01B3,ok,11077828,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043754+021+00003000000+0096+000-00+1099FA49FE01B6,ok,11077843,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043755+021+00003000000+0096+000-00+1099FA49FE01B7,ok,11077859,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043756+021+00003000000+0096+000-00+1099FA49FE01B8,ok,11077875,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043757+021+00003000000+0051+003-00+1099FA4AD901AD,ok,11077890,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043758+021+00003000000+0051+003-00+1099FA4AD901AE,ok,11077906,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043759+021+00003000000+0051+006-00+1099FA4AD901B2,ok,11077921,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043760+021+00003000000+0051+006-00+1099FA4AD901AA,ok,11077937,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043761+021+00003000000+0051+006-00+1099FA4AD901AB,ok,11077953,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043762+021+00003000000+0096+000-00+1099FA49FE01B5,ok,11077968,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043763+021+00003000000+0096+000-00+1099FA49FE01B6,ok,11077984,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043700+021+00003000000+0096+000-00+1099FA49FE01AD,ok,11077000,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043701+021+00003000000+0096+000-00+1099FA49FE01AE,ok,11077015,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043702+021+00003000000+0096+000-00+1099FA49FE01AF,ok,11077031,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043703+020+00003000000+0051+006-00+1099FA4AD901A6,ok,11077046,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043804+020+00003000000+0051+006-00+1099FA4AD901A8,ok,11078062,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043805+020+00003000000+0051+005-00+1099FA4AD901A8,ok,11078078,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043806+020+00003000000+0051+005-00+1099FA4AD901A9,ok,11078093,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043807+020+00003000000+0051+005-00+1099FA4AD901AA,ok,11078109,2.0,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043808+020+00003000000+0096+000-00+1099FA49FE01B5,ok,11078125,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043809+020+00003000000+0096+000+01+1099FA49FE01B5,ok,11078140,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043810+020+00003000000+0096+000+01+1099FA49FE01AD,ok,11078156,2.0,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043811+021+00003000000+0096+000+01+1099FA49FE01AF,ok,11078171,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043812+021+00003000000+0096+000+01+1099FA49FE01B0,ok,11078187,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043813+021+00003000000+0051+005+01+1099FA4AD901A7,ok,11078203,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03043814+021+00013000000+0051+005+01+1099FA4AD901A9,ok,11078218,2.1000001,0.1,300.0,0.0,NaN,51.0,NaN,0.5,0.01,1.0,0.98999995,
03043815+021+00003000000+0051+006+01+1099FA4AD901AA,ok,11078234,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03043816+021+00003000000+0051+006+01+1099FA4AD901AB,ok,11078250,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,0.01,1.0,0.98999995,
03043817+021+00003000000+0051+006-00+1099FA4AD901AD,ok,11078265,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043818+021+00003000000+0096+000-00+1099FA49FE01B7,ok,11078281,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043819+021+00003000000+0096+000-00+1099FA49FE01B8,ok,11078296,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043820+021+00003000000+0096+000-00+1099FA49FE01B0,ok,11078312,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043821+021+00003000000+0096+000-00+1099FA49FE01B1,ok,11078328,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043822+021+00003000000+0096+000-00+1099FA49FE01B2,ok,11078343,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043823+021+00003000000+0051+006-00+1099FA4AD901AA,ok,11078359,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043824+021+00003000000+0051+006-00+1099FA4AD901AB,ok,11078375,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043825+021+00003000000+0051+005-00+1099FA4AD901AB,ok,11078390,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043826+021+00003000000+0051+005-00+1099FA4AD901AC,ok,11078406,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043827+021+00003000000+0051+005-00+1099FA4AD901AD,ok,11078421,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.5,-0.0,1.0,0.98999995,
03043828+021+00003000000+0096+000-00+1099FA49FE01B8,ok,11078437,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043829+021+00003000000+0096+000-00+1099FA49FE01B9,ok,11078453,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043830+021+00003000000+0096+000-00+1099FA49FE01B1,ok,11078468,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043831+021+00003000000+0096+000-00+1099FA49FE01B2,ok,11078484,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043832+021+00003000000+0096+000-00+1099FA49FE01B3,ok,11078500,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043833+021+00003000000+0051+003-00+1099FA4AD901A8,ok,11078515,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043834+021+00003000000+0051+003-00+1099FA4AD901A9,ok,11078531,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043835+021+00003000000+0051+006-00+1099FA4AD901AD,ok,11078546,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043836+021+00003000000+0051+006-00+1099FA4AD901AE,ok,11078562,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043837+021+00003000000+0051+006-00+1099FA4AD901AF,ok,11078578,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043838+021+00003000000+0096+000-00+1099FA49FE01B9,ok,11078593,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043840+021+00003000000+0096+000-00+1099FA49FE01B2,ok,11078625,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043841+021+00003000000+0096+000-00+1099FA49FE01B3,ok,11078640,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043842+021+00003000000+0096+000-00+1099FA49FE01B4,ok,11078656,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043843+021+00003000000+0051+006-00+1099FA4AD901AC,ok,11078671,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043844+021+00003000000+0051+006-00+1099FA4AD901AD,ok,11078687,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.6,-0.0,1.0,0.98999995,
03043845+021+00003000000+0051+002-00+1099FA4AD901AA,ok,11078703,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03043846+021+00003000000+0051+002-00+1099FA4AD901AB,ok,11078718,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03043847+021+00003000000+0051+002-00+1099FA4AD901AC,ok,11078734,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.2,-0.0,1.0,0.98999995,
03043848+021+00003000000+0096+000-00+1099FA49FE01BA,ok,11078750,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043849+021+00003000000+0096+000+01+1099FA49FE01BA,ok,11078765,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043850+021+00003000000+0096+000+01+1099FA49FE01B2,ok,11078781,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043851+021+00003000000+0096+000+01+1099FA49FE01B3,ok,11078796,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043852+021+00003000000+0096+000-00+1099FA49FE01B5,ok,11078812,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043853+021+00003000000+0051+003-00+1099FA4AD901AA,ok,11078828,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043854+021+00003000000+0051+003-00+1099FA4AD901AB,ok,11078843,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043855+021+00003000000+0051-001-00+1099FA4AD901AC,ok,11078859,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043856+021+00003000000+0051-001-00+1099FA4AD901AD,ok,11078875,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043857+021+00003000000+0051-001-00+1099FA4AD901AE,ok,11078890,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043858+021+00003000000+0096+000-00+1099FA49FE01BB,ok,11078906,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043859+021+00003000000+0096+000-00+1099FA49FE01BC,ok,11078921,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043860+021+00003000000+0096+000-00+1099FA49FE01B4,ok,11078937,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043861+021+00003000000+0096+000-00+1099FA49FE01B5,ok,11078953,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043862+021+00003000000+0096+000-00+1099FA49FE01B6,ok,11078968,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043863+021+00003000000+0051-001-00+1099FA4AD901AB,ok,11078984,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043800+021+00013000000+0051-001-00+1099FA4AD901A3,ok,11078000,2.1000001,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043801+021+00003000000+0051-001-00+1099FA4AD901A3,ok,11078015,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043802+021+00003000000+0051-001-00+1099FA4AD901A4,ok,11078031,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043803+021+00013000000+0051-001-00+1099FA4AD901A6,ok,11078046,2.1000001,0.1,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043804+021+00013000000+0096+000-00+1099FA49FE01B3,ok,11078062,2.1000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043905+021+00013000000+0096+000-00+1099FA49FE01B5,ok,11079078,2.1000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043906+021+00013000000+0096+000-00+1099FA49FE01B6,ok,11079093,2.1000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043907+021+00013000000+0096+000-00+1099FA49FE01B7,ok,11079109,2.1000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043908+021+00013000000+0096+000-00+1099FA49FE01B8,ok,11079125,2.1000001,0.1,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043909+021+00003000000+0051-004-00+1099FA4AD901AF,ok,11079140,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.4,-0.0,1.0,0.98999995,
03043910+021+00003000000+0051-004-00+1099FA4AD901A7,ok,11079156,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.4,-0.0,1.0,0.98999995,
03043911+021+00003000000+0051+001-00+1099FA4AD901A3,ok,11079171,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03043912+021+00003000000+0051+001-00+1099FA4AD901A4,ok,11079187,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03043913+021+00003000000+0051+001+01+1099FA4AD901A4,ok,11079203,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.1,0.01,1.0,0.98999995,
03043914+021+00003000000+0096+000+01+1099FA49FE01B3,ok,11079218,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043915+021+00003000000+0096+000+01+1099FA49FE01B4,ok,11079234,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043916+021+00003000000+0096+000+01+1099FA49FE01B5,ok,11079250,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03043917+021+00003000000+0096+000-00+1099FA49FE01B7,ok,11079265,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043918+021+00003000000+0096+000-00+1099FA49FE01B8,ok,11079281,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043919+021+00003000000+0051+003-00+1099FA4AD901AD,ok,11079296,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043920+021+00003000000+0051+003-00+1099FA4AD901A5,ok,11079312,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.3,-0.0,1.0,0.98999995,
03043921+021+00003000000+0051-001-00+1099FA4AD901A6,ok,11079328,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043922+021+00003000000+0051-001-00+1099FA4AD901A7,ok,11079343,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043923+021+00003000000+0051-001-00+1099FA4AD901A8,ok,11079359,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.1,-0.0,1.0,0.98999995,
03043924+021+00003000000+0096+000-00+1099FA49FE01B5,ok,11079375,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043925+021+00003000000+0096+000-00+1099FA49FE01B6,ok,11079390,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043926+021+00003000000+0096+000-00+1099FA49FE01B7,ok,11079406,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043927+021+00003000000+0096+000-00+1099FA49FE01B8,ok,11079421,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043928+021+00003000000+0096+000-00+1099FA49FE01B9,ok,11079437,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
03043929+021+00003000000+0051+001-00+1099FA4AD901AC,ok,11079453,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03043930+021+00003000000+0051+001-00+1099FA4AD901A4,ok,11079468,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,0.1,-0.0,1.0,0.98999995,
03043931+021+00003000000+0051-002-00+1099FA4AD901A8,ok,11079484,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.2,-0.0,1.0,0.98999995,
03043932+021+00003000000+0051-002-00+1099FA4AD901A9,ok,11079500,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.2,-0.0,1.0,0.98999995,
03043933+021+00003000000+0051-002-00+1099FA4AD901AA,ok,11079515,2.1000001,0.0,300.0,0.0,NaN,51.0,NaN,-0.2,-0.0,1.0,0.98999995,
03043934+021+00003000000+0096+000-00+1099FA49FE01B6,ok,11079531,2.1000001,0.0,300.0,0.0,96.0,NaN,0.0,NaN,-0.0,1.0,0.98999995,
